"Date","Price","Open","High","Low","Change %"
"Feb 09, 1995","7.576","7.576","7.576","7.576","0.80%"
"Feb 08, 1995","7.516","7.516","7.516","7.516","-0.05%"
"Feb 07, 1995","7.520","7.520","7.520","7.520","-0.19%"
"Feb 06, 1995","7.534","7.534","7.534","7.534","0.36%"
"Feb 03, 1995","7.507","7.507","7.507","7.507","-2.06%"
"Feb 02, 1995","7.665","7.665","7.665","7.665","0.00%"
"Feb 01, 1995","7.665","7.665","7.665","7.665","1.13%"
"Jan 31, 1995","7.579","7.579","7.579","7.579","-0.80%"
"Jan 30, 1995","7.640","7.640","7.640","7.640","0.32%"
"Jan 27, 1995","7.616","7.616","7.616","7.616","-1.70%"
"Jan 26, 1995","7.748","7.748","7.748","7.748","-0.64%"
"Jan 25, 1995","7.798","7.798","7.798","7.798","-0.65%"
"Jan 24, 1995","7.849","7.849","7.849","7.849","0.29%"
"Jan 23, 1995","7.826","7.826","7.826","7.826","0.23%"
"Jan 20, 1995","7.808","7.808","7.808","7.808","0.89%"
"Jan 19, 1995","7.739","7.739","7.739","7.739","0.53%"
"Jan 18, 1995","7.698","7.698","7.698","7.698","0.23%"
"Jan 17, 1995","7.680","7.680","7.680","7.680","-0.05%"
"Jan 16, 1995","7.684","7.684","7.684","7.684","0.05%"
"Jan 13, 1995","7.680","7.680","7.680","7.680","-1.46%"
"Jan 12, 1995","7.794","7.794","7.794","7.794","0.12%"
"Jan 11, 1995","7.785","7.785","7.785","7.785","-0.65%"
"Jan 10, 1995","7.836","7.836","7.836","7.836","-0.52%"
"Jan 09, 1995","7.877","7.877","7.877","7.877","0.18%"
"Jan 06, 1995","7.863","7.863","7.863","7.863","0.05%"
"Jan 05, 1995","7.859","7.859","7.859","7.859","0.52%"
"Jan 04, 1995","7.818","7.818","7.818","7.818","-0.70%"
"Jan 03, 1995","7.873","7.873","7.873","7.873","0.54%"
"Jan 02, 1995","7.831","7.831","7.831","7.831","0.00%"
"Dec 30, 1994","7.831","7.831","7.831","7.831","0.41%"
"Dec 29, 1994","7.799","7.799","7.799","7.799","0.00%"
"Dec 28, 1994","7.799","7.799","7.799","7.799","0.53%"
"Dec 27, 1994","7.758","7.758","7.758","7.758","-1.11%"
"Dec 23, 1994","7.845","7.845","7.845","7.845","-0.01%"
"Dec 22, 1994","7.846","7.846","7.846","7.846","0.54%"
"Dec 21, 1994","7.804","7.804","7.804","7.804","0.00%"
"Dec 20, 1994","7.804","7.804","7.804","7.804","-0.06%"
"Dec 19, 1994","7.809","7.809","7.809","7.809","0.00%"
"Dec 16, 1994","7.809","7.809","7.809","7.809","0.05%"
"Dec 15, 1994","7.805","7.805","7.805","7.805","0.00%"
"Dec 14, 1994","7.805","7.805","7.805","7.805","-0.23%"
"Dec 13, 1994","7.823","7.823","7.823","7.823","-0.52%"
"Dec 12, 1994","7.864","7.864","7.864","7.864","0.87%"
"Dec 09, 1994","7.796","7.796","7.796","7.796","0.00%"
"Dec 08, 1994","7.796","7.796","7.796","7.796","-0.06%"
"Dec 07, 1994","7.801","7.801","7.801","7.801","0.78%"
"Dec 06, 1994","7.741","7.741","7.741","7.741","-1.11%"
"Dec 05, 1994","7.828","7.828","7.828","7.828","0.29%"
"Dec 02, 1994","7.805","7.805","7.805","7.805","-1.56%"
"Dec 01, 1994","7.929","7.929","7.929","7.929","0.29%"
"Nov 30, 1994","7.906","7.906","7.906","7.906","-0.35%"
"Nov 29, 1994","7.934","7.934","7.934","7.934","0.65%"
"Nov 28, 1994","7.883","7.883","7.883","7.883","1.10%"
"Nov 25, 1994","7.797","7.797","7.797","7.797","-0.12%"
"Nov 23, 1994","7.806","7.806","7.806","7.806","-1.04%"
"Nov 22, 1994","7.888","7.888","7.888","7.888","-1.56%"
"Nov 21, 1994","8.013","8.013","8.013","8.013","0.00%"
"Nov 18, 1994","8.013","8.013","8.013","8.013","0.06%"
"Nov 17, 1994","8.008","8.008","8.008","8.008","0.46%"
"Nov 16, 1994","7.971","7.971","7.971","7.971","0.69%"
"Nov 15, 1994","7.916","7.916","7.916","7.916","-0.06%"
"Nov 14, 1994","7.921","7.921","7.921","7.921","-0.98%"
"Nov 11, 1994","7.999","7.999","7.999","7.999","0.18%"
"Nov 10, 1994","7.985","7.985","7.985","7.985","0.24%"
"Nov 09, 1994","7.966","7.966","7.966","7.966","-0.24%"
"Nov 08, 1994","7.985","7.985","7.985","7.985","-0.60%"
"Nov 07, 1994","8.033","8.033","8.033","8.033","0.12%"
"Nov 04, 1994","8.023","8.023","8.023","8.023","0.79%"
"Nov 03, 1994","7.960","7.960","7.960","7.960","0.06%"
"Nov 02, 1994","7.955","7.955","7.955","7.955","0.61%"
"Nov 01, 1994","7.907","7.907","7.907","7.907","1.22%"
"Oct 31, 1994","7.812","7.812","7.812","7.812","-0.42%"
"Oct 28, 1994","7.845","7.845","7.845","7.845","-0.37%"
"Oct 27, 1994","7.874","7.874","7.874","7.874","-0.18%"
"Oct 26, 1994","7.888","7.888","7.888","7.888","0.37%"
"Oct 25, 1994","7.859","7.859","7.859","7.859","0.13%"
"Oct 24, 1994","7.849","7.849","7.849","7.849","0.78%"
"Oct 21, 1994","7.788","7.788","7.788","7.788","-0.17%"
"Oct 20, 1994","7.801","7.801","7.801","7.801","1.65%"
"Oct 19, 1994","7.674","7.674","7.674","7.674","0.42%"
"Oct 18, 1994","7.642","7.642","7.642","7.642","0.50%"
"Oct 17, 1994","7.604","7.604","7.604","7.604","0.00%"
"Oct 14, 1994","7.604","7.604","7.604","7.604","-0.55%"
"Oct 13, 1994","7.646","7.646","7.646","7.646","-0.73%"
"Oct 12, 1994","7.702","7.702","7.702","7.702","0.67%"
"Oct 11, 1994","7.651","7.651","7.651","7.651","-0.55%"
"Oct 07, 1994","7.693","7.693","7.693","7.693","-1.02%"
"Oct 06, 1994","7.772","7.772","7.772","7.772","0.06%"
"Oct 05, 1994","7.767","7.767","7.767","7.767","1.03%"
"Oct 04, 1994","7.688","7.688","7.688","7.688","0.43%"
"Oct 03, 1994","7.655","7.655","7.655","7.655","0.62%"
"Sep 30, 1994","7.608","7.608","7.608","7.608","-0.18%"
"Sep 29, 1994","7.622","7.622","7.622","7.622","0.55%"
"Sep 28, 1994","7.580","7.580","7.580","7.580","-0.25%"
"Sep 27, 1994","7.599","7.599","7.599","7.599","0.49%"
"Sep 26, 1994","7.562","7.562","7.562","7.562","0.00%"
"Sep 23, 1994","7.562","7.562","7.562","7.562","0.19%"
"Sep 22, 1994","7.548","7.548","7.548","7.548","-0.24%"
"Sep 21, 1994","7.566","7.566","7.566","7.566","0.67%"
"Sep 20, 1994","7.516","7.516","7.516","7.516","0.37%"
"Sep 19, 1994","7.488","7.488","7.488","7.488","-0.25%"
"Sep 16, 1994","7.507","7.507","7.507","7.507","2.29%"
"Sep 15, 1994","7.339","7.339","7.339","7.339","-0.85%"
"Sep 14, 1994","7.402","7.402","7.402","7.402","-0.24%"
"Sep 13, 1994","7.420","7.420","7.420","7.420","-0.48%"
"Sep 12, 1994","7.456","7.456","7.456","7.456","0.30%"
"Sep 09, 1994","7.434","7.434","7.434","7.434","2.12%"
"Sep 08, 1994","7.280","7.280","7.280","7.280","-0.12%"
"Sep 07, 1994","7.289","7.289","7.289","7.289","0.43%"
"Sep 06, 1994","7.258","7.258","7.258","7.258","0.71%"
"Sep 05, 1994","7.207","7.207","7.207","7.207","0.10%"
"Sep 02, 1994","7.200","7.200","7.200","7.200","0.36%"
"Sep 01, 1994","7.174","7.174","7.174","7.174","-0.06%"
"Aug 31, 1994","7.178","7.178","7.178","7.178","-0.21%"
"Aug 30, 1994","7.193","7.193","7.193","7.193","-0.59%"
"Aug 29, 1994","7.236","7.236","7.236","7.236","0.06%"
"Aug 26, 1994","7.232","7.232","7.232","7.232","-0.60%"
"Aug 25, 1994","7.276","7.276","7.276","7.276","0.99%"
"Aug 24, 1994","7.205","7.205","7.205","7.205","-1.17%"
"Aug 23, 1994","7.290","7.290","7.290","7.290","-0.37%"
"Aug 22, 1994","7.317","7.317","7.317","7.317","0.80%"
"Aug 19, 1994","7.259","7.259","7.259","7.259","-0.25%"
"Aug 18, 1994","7.277","7.277","7.277","7.277","1.44%"
"Aug 17, 1994","7.174","7.174","7.174","7.174","0.36%"
"Aug 16, 1994","7.148","7.148","7.148","7.148","-2.12%"
"Aug 15, 1994","7.303","7.303","7.303","7.303","0.11%"
"Aug 12, 1994","7.295","7.295","7.295","7.295","-0.84%"
"Aug 11, 1994","7.357","7.357","7.357","7.357","0.82%"
"Aug 10, 1994","7.297","7.297","7.297","7.297","-0.14%"
"Aug 09, 1994","7.307","7.307","7.307","7.307","0.32%"
"Aug 08, 1994","7.284","7.284","7.284","7.284","0.12%"
"Aug 05, 1994","7.275","7.275","7.275","7.275","2.28%"
"Aug 04, 1994","7.113","7.113","7.113","7.113","0.44%"
"Aug 03, 1994","7.082","7.082","7.082","7.082","-0.31%"
"Aug 02, 1994","7.104","7.104","7.104","7.104","-0.13%"
"Aug 01, 1994","7.113","7.113","7.113","7.113","0.00%"
"Jul 29, 1994","7.113","7.113","7.113","7.113","-2.35%"
"Jul 28, 1994","7.284","7.284","7.284","7.284","-0.80%"
"Jul 27, 1994","7.343","7.343","7.343","7.343","1.13%"
"Jul 26, 1994","7.261","7.261","7.261","7.261","0.18%"
"Jul 25, 1994","7.248","7.248","7.248","7.248","-0.43%"
"Jul 22, 1994","7.279","7.279","7.279","7.279","0.37%"
"Jul 21, 1994","7.252","7.252","7.252","7.252","0.30%"
"Jul 20, 1994","7.230","7.230","7.230","7.230","1.26%"
"Jul 19, 1994","7.140","7.140","7.140","7.140","-0.70%"
"Jul 18, 1994","7.190","7.190","7.190","7.190","-0.80%"
"Jul 15, 1994","7.248","7.248","7.248","7.248","0.19%"
"Jul 14, 1994","7.234","7.234","7.234","7.234","-2.15%"
"Jul 13, 1994","7.393","7.393","7.393","7.393","-0.36%"
"Jul 12, 1994","7.420","7.420","7.420","7.420","-0.62%"
"Jul 11, 1994","7.466","7.466","7.466","7.466","0.62%"
"Jul 08, 1994","7.420","7.420","7.420","7.420","1.62%"
"Jul 07, 1994","7.302","7.302","7.302","7.302","0.18%"
"Jul 06, 1994","7.289","7.289","7.289","7.289","-0.18%"
"Jul 05, 1994","7.302","7.302","7.302","7.302","-0.31%"
"Jul 01, 1994","7.325","7.325","7.325","7.325","0.00%"
"Jun 30, 1994","7.325","7.325","7.325","7.325","1.31%"
"Jun 29, 1994","7.230","7.230","7.230","7.230","-0.07%"
"Jun 28, 1994","7.235","7.235","7.235","7.235","0.93%"
"Jun 27, 1994","7.168","7.168","7.168","7.168","-0.62%"
"Jun 24, 1994","7.213","7.213","7.213","7.213","1.76%"
"Jun 23, 1994","7.088","7.088","7.088","7.088","-0.38%"
"Jun 22, 1994","7.115","7.115","7.115","7.115","-1.29%"
"Jun 21, 1994","7.208","7.208","7.208","7.208","0.81%"
"Jun 20, 1994","7.150","7.150","7.150","7.150","0.31%"
"Jun 17, 1994","7.128","7.128","7.128","7.128","1.25%"
"Jun 16, 1994","7.040","7.040","7.040","7.040","-0.69%"
"Jun 15, 1994","7.089","7.089","7.089","7.089","1.26%"
"Jun 14, 1994","7.001","7.001","7.001","7.001","-0.88%"
"Jun 13, 1994","7.063","7.063","7.063","7.063","0.63%"
"Jun 10, 1994","7.019","7.019","7.019","7.019","0.75%"
"Jun 09, 1994","6.967","6.967","6.967","6.967","0.13%"
"Jun 08, 1994","6.958","6.958","6.958","6.958","0.19%"
"Jun 07, 1994","6.945","6.945","6.945","6.945","0.43%"
"Jun 06, 1994","6.915","6.915","6.915","6.915","-1.06%"
"Jun 03, 1994","6.989","6.989","6.989","6.989","-1.05%"
"Jun 02, 1994","7.063","7.063","7.063","7.063","-0.81%"
"Jun 01, 1994","7.121","7.121","7.121","7.121","-0.43%"
"May 31, 1994","7.152","7.152","7.152","7.152","0.51%"
"May 27, 1994","7.116","7.116","7.116","7.116","0.24%"
"May 26, 1994","7.099","7.099","7.099","7.099","-0.18%"
"May 25, 1994","7.112","7.112","7.112","7.112","-0.74%"
"May 24, 1994","7.165","7.165","7.165","7.165","-0.38%"
"May 23, 1994","7.192","7.192","7.192","7.192","2.44%"
"May 20, 1994","7.021","7.021","7.021","7.021","0.95%"
"May 19, 1994","6.955","6.955","6.955","6.955","-0.94%"
"May 18, 1994","7.021","7.021","7.021","7.021","-0.37%"
"May 17, 1994","7.047","7.047","7.047","7.047","-2.56%"
"May 16, 1994","7.232","7.232","7.232","7.232","-0.67%"
"May 13, 1994","7.281","7.281","7.281","7.281","-1.03%"
"May 12, 1994","7.357","7.357","7.357","7.357","-1.08%"
"May 11, 1994","7.437","7.437","7.437","7.437","1.65%"
"May 10, 1994","7.316","7.316","7.316","7.316","-2.27%"
"May 09, 1994","7.486","7.486","7.486","7.486","1.81%"
"May 06, 1994","7.353","7.353","7.353","7.353","3.37%"
"May 05, 1994","7.113","7.113","7.113","7.113","-0.06%"
"May 04, 1994","7.117","7.117","7.117","7.117","0.00%"
"May 03, 1994","7.117","7.117","7.117","7.117","0.34%"
"May 02, 1994","7.093","7.093","7.093","7.093","0.74%"
"Apr 29, 1994","7.041","7.041","7.041","7.041","0.63%"
"Apr 28, 1994","6.997","6.997","6.997","6.997","2.45%"
"Apr 27, 1994","6.830","6.830","6.830","6.830","0.01%"
"Apr 26, 1994","6.829","6.829","6.829","6.829","-0.54%"
"Apr 25, 1994","6.866","6.866","6.866","6.866","-0.94%"
"Apr 22, 1994","6.931","6.931","6.931","6.931","0.41%"
"Apr 21, 1994","6.903","6.903","6.903","6.903","-1.85%"
"Apr 20, 1994","7.033","7.033","7.033","7.033","-0.80%"
"Apr 19, 1994","7.090","7.090","7.090","7.090","-0.78%"
"Apr 18, 1994","7.146","7.146","7.146","7.146","2.70%"
"Apr 15, 1994","6.958","6.958","6.958","6.958","-0.06%"
"Apr 14, 1994","6.962","6.962","6.962","6.962","0.48%"
"Apr 13, 1994","6.929","6.929","6.929","6.929","0.74%"
"Apr 12, 1994","6.878","6.878","6.878","6.878","-0.39%"
"Apr 11, 1994","6.905","6.905","6.905","6.905","-0.39%"
"Apr 08, 1994","6.932","6.932","6.932","6.932","0.87%"
"Apr 07, 1994","6.872","6.872","6.872","6.872","-0.59%"
"Apr 06, 1994","6.913","6.913","6.913","6.913","-0.40%"
"Apr 05, 1994","6.941","6.941","6.941","6.941","-2.83%"
"Apr 04, 1994","7.143","7.143","7.143","7.143","4.80%"
"Apr 01, 1994","6.816","6.816","6.816","6.816","1.16%"
"Mar 31, 1994","6.738","6.738","6.738","6.738","-0.43%"
"Mar 30, 1994","6.767","6.767","6.767","6.767","0.64%"
"Mar 29, 1994","6.724","6.724","6.724","6.724","1.59%"
"Mar 28, 1994","6.619","6.619","6.619","6.619","-0.27%"
"Mar 25, 1994","6.637","6.637","6.637","6.637","1.24%"
"Mar 24, 1994","6.556","6.556","6.556","6.556","0.97%"
"Mar 23, 1994","6.493","6.493","6.493","6.493","0.96%"
"Mar 22, 1994","6.431","6.431","6.431","6.431","-1.97%"
"Mar 21, 1994","6.560","6.560","6.560","6.560","0.89%"
"Mar 18, 1994","6.502","6.502","6.502","6.502","1.53%"
"Mar 17, 1994","6.404","6.404","6.404","6.404","0.55%"
"Mar 16, 1994","6.369","6.369","6.369","6.369","-1.23%"
"Mar 15, 1994","6.448","6.448","6.448","6.448","-0.48%"
"Mar 14, 1994","6.479","6.479","6.479","6.479","0.45%"
"Mar 11, 1994","6.450","6.450","6.450","6.450","-0.37%"
"Mar 10, 1994","6.474","6.474","6.474","6.474","1.81%"
"Mar 09, 1994","6.359","6.359","6.359","6.359","0.06%"
"Mar 08, 1994","6.355","6.355","6.355","6.355","0.67%"
"Mar 07, 1994","6.313","6.313","6.313","6.313","-0.77%"
"Mar 04, 1994","6.362","6.362","6.362","6.362","0.33%"
"Mar 03, 1994","6.341","6.341","6.341","6.341","1.33%"
"Mar 02, 1994","6.258","6.258","6.258","6.258","-0.32%"
"Mar 01, 1994","6.278","6.278","6.278","6.278","2.36%"
"Feb 28, 1994","6.133","6.133","6.133","6.133","-0.90%"
"Feb 25, 1994","6.189","6.189","6.189","6.189","-0.27%"
"Feb 24, 1994","6.206","6.206","6.206","6.206","1.26%"
"Feb 23, 1994","6.129","6.129","6.129","6.129","1.39%"
"Feb 22, 1994","6.045","6.045","6.045","6.045","-0.61%"
"Feb 18, 1994","6.082","6.082","6.082","6.082","1.54%"
"Feb 17, 1994","5.990","5.990","5.990","5.990","1.66%"
"Feb 16, 1994","5.892","5.892","5.892","5.892","0.36%"
"Feb 15, 1994","5.871","5.871","5.871","5.871","-0.39%"
"Feb 14, 1994","5.894","5.894","5.894","5.894","0.26%"
"Feb 11, 1994","5.879","5.879","5.879","5.879","-0.74%"
"Feb 10, 1994","5.923","5.923","5.923","5.923","0.03%"
"Feb 09, 1994","5.921","5.921","5.921","5.921","-0.85%"
"Feb 08, 1994","5.972","5.972","5.972","5.972","0.90%"
"Feb 07, 1994","5.919","5.919","5.919","5.919","0.70%"
"Feb 04, 1994","5.878","5.878","5.878","5.878","1.85%"
"Feb 03, 1994","5.771","5.771","5.771","5.771","1.12%"
"Feb 02, 1994","5.707","5.707","5.707","5.707","-0.59%"
"Feb 01, 1994","5.741","5.741","5.741","5.741","1.70%"
"Jan 31, 1994","5.645","5.645","5.645","5.645","0.20%"
"Jan 28, 1994","5.634","5.634","5.634","5.634","-0.72%"
"Jan 27, 1994","5.675","5.675","5.675","5.675","-0.67%"
"Jan 26, 1994","5.713","5.713","5.713","5.713","-0.42%"
"Jan 25, 1994","5.737","5.737","5.737","5.737","0.61%"
"Jan 24, 1994","5.702","5.702","5.702","5.702","0.74%"
"Jan 21, 1994","5.660","5.660","5.660","5.660","-0.07%"
"Jan 20, 1994","5.664","5.664","5.664","5.664","-0.77%"
"Jan 19, 1994","5.708","5.708","5.708","5.708","0.21%"
"Jan 18, 1994","5.696","5.696","5.696","5.696","-0.82%"
"Jan 17, 1994","5.743","5.743","5.743","5.743","0.42%"
"Jan 14, 1994","5.719","5.719","5.719","5.719","0.86%"
"Jan 13, 1994","5.670","5.670","5.670","5.670","1.94%"
"Jan 12, 1994","5.562","5.562","5.562","5.562","-1.01%"
"Jan 11, 1994","5.619","5.619","5.619","5.619","-0.34%"
"Jan 10, 1994","5.638","5.638","5.638","5.638","-0.23%"
"Jan 07, 1994","5.651","5.651","5.651","5.651","-2.59%"
"Jan 06, 1994","5.801","5.801","5.801","5.801","-1.24%"
"Jan 05, 1994","5.874","5.874","5.874","5.874","0.53%"
"Jan 04, 1994","5.843","5.843","5.843","5.843","-0.97%"
"Jan 03, 1994","5.900","5.900","5.900","5.900","1.95%"
"Dec 30, 1993","5.787","5.787","5.787","5.787","1.63%"
"Dec 29, 1993","5.694","5.694","5.694","5.694","0.00%"
"Dec 28, 1993","5.694","5.694","5.694","5.694","0.16%"
"Dec 27, 1993","5.685","5.685","5.685","5.685","-0.07%"
"Dec 23, 1993","5.689","5.689","5.689","5.689","-0.30%"
"Dec 22, 1993","5.706","5.706","5.706","5.706","-1.87%"
"Dec 21, 1993","5.815","5.815","5.815","5.815","0.10%"
"Dec 20, 1993","5.809","5.809","5.809","5.809","0.75%"
"Dec 17, 1993","5.766","5.766","5.766","5.766","-0.77%"
"Dec 16, 1993","5.811","5.811","5.811","5.811","0.19%"
"Dec 15, 1993","5.800","5.800","5.800","5.800","-0.19%"
"Dec 14, 1993","5.811","5.811","5.811","5.811","0.87%"
"Dec 13, 1993","5.761","5.761","5.761","5.761","0.58%"
"Dec 10, 1993","5.728","5.728","5.728","5.728","1.36%"
"Dec 09, 1993","5.651","5.651","5.651","5.651","-0.53%"
"Dec 08, 1993","5.681","5.681","5.681","5.681","-0.04%"
"Dec 07, 1993","5.683","5.683","5.683","5.683","-0.04%"
"Dec 06, 1993","5.685","5.685","5.685","5.685","-1.15%"
"Dec 03, 1993","5.751","5.751","5.751","5.751","-0.69%"
"Dec 02, 1993","5.791","5.791","5.791","5.791","0.29%"
"Dec 01, 1993","5.774","5.774","5.774","5.774","-0.74%"
"Nov 30, 1993","5.817","5.817","5.817","5.817","1.34%"
"Nov 29, 1993","5.740","5.740","5.740","5.740","-0.07%"
"Nov 26, 1993","5.744","5.744","5.744","5.744","-1.02%"
"Nov 24, 1993","5.803","5.803","5.803","5.803","-1.04%"
"Nov 23, 1993","5.864","5.864","5.864","5.864","-0.12%"
"Nov 22, 1993","5.871","5.871","5.871","5.871","0.79%"
"Nov 19, 1993","5.825","5.825","5.825","5.825","2.16%"
"Nov 18, 1993","5.702","5.702","5.702","5.702","1.19%"
"Nov 17, 1993","5.635","5.635","5.635","5.635","0.18%"
"Nov 16, 1993","5.625","5.625","5.625","5.625","-0.39%"
"Nov 15, 1993","5.647","5.647","5.647","5.647","0.02%"
"Nov 12, 1993","5.646","5.646","5.646","5.646","-0.98%"
"Nov 11, 1993","5.702","5.702","5.702","5.702","0.48%"
"Nov 10, 1993","5.675","5.675","5.675","5.675","0.92%"
"Nov 09, 1993","5.623","5.623","5.623","5.623","-0.44%"
"Nov 08, 1993","5.648","5.648","5.648","5.648","-1.40%"
"Nov 05, 1993","5.728","5.728","5.728","5.728","0.67%"
"Nov 04, 1993","5.690","5.690","5.690","5.690","0.99%"
"Nov 03, 1993","5.634","5.634","5.634","5.634","0.54%"
"Nov 02, 1993","5.604","5.604","5.604","5.604","2.36%"
"Nov 01, 1993","5.475","5.475","5.475","5.475","1.01%"
"Oct 29, 1993","5.420","5.420","5.420","5.420","-0.77%"
"Oct 28, 1993","5.462","5.462","5.462","5.462","1.20%"
"Oct 27, 1993","5.397","5.397","5.397","5.397","0.09%"
"Oct 26, 1993","5.392","5.392","5.392","5.392","-0.53%"
"Oct 25, 1993","5.421","5.421","5.421","5.421","0.37%"
"Oct 22, 1993","5.401","5.401","5.401","5.401","1.29%"
"Oct 21, 1993","5.332","5.332","5.332","5.332","1.97%"
"Oct 20, 1993","5.229","5.229","5.229","5.229","-0.19%"
"Oct 19, 1993","5.239","5.239","5.239","5.239","-0.23%"
"Oct 18, 1993","5.251","5.251","5.251","5.251","1.94%"
"Oct 15, 1993","5.151","5.151","5.151","5.151","-1.17%"
"Oct 14, 1993","5.212","5.212","5.212","5.212","-0.99%"
"Oct 13, 1993","5.264","5.264","5.264","5.264","0.15%"
"Oct 12, 1993","5.256","5.256","5.256","5.256","-0.83%"
"Oct 11, 1993","5.300","5.300","5.300","5.300","0.99%"
"Oct 08, 1993","5.248","5.248","5.248","5.248","-1.41%"
"Oct 07, 1993","5.323","5.323","5.323","5.323","0.04%"
"Oct 06, 1993","5.321","5.321","5.321","5.321","-0.23%"
"Oct 05, 1993","5.333","5.333","5.333","5.333","0.23%"
"Oct 04, 1993","5.321","5.321","5.321","5.321","-0.15%"
"Oct 01, 1993","5.329","5.329","5.329","5.329","-0.84%"
"Sep 30, 1993","5.374","5.374","5.374","5.374","0.52%"
"Sep 29, 1993","5.346","5.346","5.346","5.346","1.29%"
"Sep 28, 1993","5.278","5.278","5.278","5.278","-0.15%"
"Sep 27, 1993","5.286","5.286","5.286","5.286","-1.87%"
"Sep 24, 1993","5.387","5.387","5.387","5.387","-0.74%"
"Sep 23, 1993","5.427","5.427","5.427","5.427","0.07%"
"Sep 22, 1993","5.423","5.423","5.423","5.423","-0.17%"
"Sep 21, 1993","5.432","5.432","5.432","5.432","0.18%"
"Sep 20, 1993","5.422","5.422","5.422","5.422","0.80%"
"Sep 17, 1993","5.379","5.379","5.379","5.379","0.37%"
"Sep 16, 1993","5.359","5.359","5.359","5.359","-0.07%"
"Sep 15, 1993","5.363","5.363","5.363","5.363","0.15%"
"Sep 14, 1993","5.355","5.355","5.355","5.355","1.75%"
"Sep 13, 1993","5.263","5.263","5.263","5.263","-0.27%"
"Sep 10, 1993","5.277","5.277","5.277","5.277","-0.51%"
"Sep 09, 1993","5.304","5.304","5.304","5.304","1.53%"
"Sep 08, 1993","5.224","5.224","5.224","5.224","-0.04%"
"Sep 07, 1993","5.226","5.226","5.226","5.226","-1.17%"
"Sep 03, 1993","5.288","5.288","5.288","5.288","-2.16%"
"Sep 02, 1993","5.405","5.405","5.405","5.405","-0.81%"
"Sep 01, 1993","5.449","5.449","5.449","5.449","0.06%"
"Aug 31, 1993","5.446","5.446","5.446","5.446","0.22%"
"Aug 30, 1993","5.434","5.434","5.434","5.434","-0.80%"
"Aug 27, 1993","5.478","5.478","5.478","5.478","1.14%"
"Aug 26, 1993","5.416","5.416","5.416","5.416","-1.37%"
"Aug 25, 1993","5.491","5.491","5.491","5.491","-1.06%"
"Aug 24, 1993","5.550","5.550","5.550","5.550","-0.91%"
"Aug 23, 1993","5.601","5.601","5.601","5.601","-0.11%"
"Aug 20, 1993","5.607","5.607","5.607","5.607","-0.55%"
"Aug 19, 1993","5.638","5.638","5.638","5.638","-0.62%"
"Aug 18, 1993","5.673","5.673","5.673","5.673","-0.54%"
"Aug 17, 1993","5.704","5.704","5.704","5.704","0.42%"
"Aug 16, 1993","5.680","5.680","5.680","5.680","-0.58%"
"Aug 13, 1993","5.713","5.713","5.713","5.713","-0.57%"
"Aug 12, 1993","5.746","5.746","5.746","5.746","-0.47%"
"Aug 11, 1993","5.773","5.773","5.773","5.773","-0.48%"
"Aug 10, 1993","5.801","5.801","5.801","5.801","0.09%"
"Aug 09, 1993","5.796","5.796","5.796","5.796","-0.67%"
"Aug 06, 1993","5.835","5.835","5.835","5.835","-0.14%"
"Aug 05, 1993","5.843","5.843","5.843","5.843","0.07%"
"Aug 04, 1993","5.839","5.839","5.839","5.839","0.66%"
"Aug 03, 1993","5.801","5.801","5.801","5.801","-0.55%"
"Aug 02, 1993","5.833","5.833","5.833","5.833","0.41%"
"Jul 30, 1993","5.809","5.809","5.809","5.809","0.38%"
"Jul 29, 1993","5.787","5.787","5.787","5.787","-1.50%"
"Jul 28, 1993","5.875","5.875","5.875","5.875","-0.31%"
"Jul 27, 1993","5.893","5.893","5.893","5.893","-0.10%"
"Jul 26, 1993","5.899","5.899","5.899","5.899","-0.57%"
"Jul 23, 1993","5.933","5.933","5.933","5.933","1.37%"
"Jul 22, 1993","5.853","5.853","5.853","5.853","0.74%"
"Jul 21, 1993","5.810","5.810","5.810","5.810","1.47%"
"Jul 20, 1993","5.726","5.726","5.726","5.726","0.69%"
"Jul 19, 1993","5.687","5.687","5.687","5.687","-0.04%"
"Jul 16, 1993","5.689","5.689","5.689","5.689","-0.14%"
"Jul 15, 1993","5.697","5.697","5.697","5.697","0.00%"
"Jul 14, 1993","5.697","5.697","5.697","5.697","-0.82%"
"Jul 13, 1993","5.744","5.744","5.744","5.744","0.30%"
"Jul 12, 1993","5.727","5.727","5.727","5.727","-0.14%"
"Jul 09, 1993","5.735","5.735","5.735","5.735","-0.30%"
"Jul 08, 1993","5.752","5.752","5.752","5.752","-0.48%"
"Jul 07, 1993","5.780","5.780","5.780","5.780","-0.03%"
"Jul 06, 1993","5.782","5.782","5.782","5.782","0.66%"
"Jul 02, 1993","5.744","5.744","5.744","5.744","-0.62%"
"Jul 01, 1993","5.780","5.780","5.780","5.780","0.03%"
"Jun 30, 1993","5.778","5.778","5.778","5.778","0.21%"
"Jun 29, 1993","5.766","5.766","5.766","5.766","-0.14%"
"Jun 28, 1993","5.774","5.774","5.774","5.774","-0.69%"
"Jun 25, 1993","5.814","5.814","5.814","5.814","-0.68%"
"Jun 24, 1993","5.854","5.854","5.854","5.854","-0.48%"
"Jun 23, 1993","5.882","5.882","5.882","5.882","0.48%"
"Jun 22, 1993","5.854","5.854","5.854","5.854","-0.86%"
"Jun 21, 1993","5.905","5.905","5.905","5.905","-0.57%"
